system:index,air_temp,elevation,lat,lng,lst,lulc,year,.geo
281,18.08536884485619,82,25.50340868881788,82.94589907261773,26.220662870000012,1,2020,"{""type"":""Point"",""coordinates"":[82.94589907261773,25.50340868881788]}"
282,18.0631730493252,84,25.42696902996487,82.7139069324969,24.76800437000003,1,2020,"{""type"":""Point"",""coordinates"":[82.7139069324969,25.42696902996487]}"
283,18.08536884485619,82,25.48193996868484,82.9109250696915,23.361489140000003,1,2020,"{""type"":""Point"",""coordinates"":[82.9109250696915,25.48193996868484]}"
284,18.164555287788403,69,25.519849836221567,83.15709497516906,28.20653249000003,1,2020,"{""type"":""Point"",""coordinates"":[83.15709497516906,25.519849836221567]}"
285,18.27870984367985,57,25.330532286781747,83.14773020856859,29.28662681000003,0,2020,"{""type"":""Point"",""coordinates"":[83.14773020856859,25.330532286781747]}"
286,18.193378757490507,79,25.34186212343357,82.8774276140524,26.996553410000047,2,2020,"{""type"":""Point"",""coordinates"":[82.8774276140524,25.34186212343357]}"
287,18.193378757490507,78,25.332101146839065,82.88568233771576,26.165974549999987,2,2020,"{""type"":""Point"",""coordinates"":[82.88568233771576,25.332101146839065]}"
288,18.08448241312442,74,25.5563431254455,83.06324780653749,25.232855090000044,2,2020,"{""type"":""Point"",""coordinates"":[83.06324780653749,25.5563431254455]}"
289,18.092496176005227,82,25.44857342402419,82.81178316843598,19.118017310000027,3,2020,"{""type"":""Point"",""coordinates"":[82.81178316843598,25.44857342402419]}"
290,18.215983204175075,77,25.398977985806944,83.06231467530945,25.984819490000007,2,2020,"{""type"":""Point"",""coordinates"":[83.06231467530945,25.398977985806944]}"
291,18.18313710202449,83,25.412002130467105,83.00108190885274,25.569530060000034,1,2020,"{""type"":""Point"",""coordinates"":[83.00108190885274,25.412002130467105]}"
292,18.08536884485619,81,25.482246998849273,82.86624552771056,23.95280660000003,1,2020,"{""type"":""Point"",""coordinates"":[82.86624552771056,25.482246998849273]}"
293,18.126158705407022,80,25.44856510752038,82.93233406495898,22.599270680000018,2,2020,"{""type"":""Point"",""coordinates"":[82.93233406495898,25.44856510752038]}"
294,18.18313710202449,77,25.37472931199427,82.9931132544112,25.091007260000026,3,2020,"{""type"":""Point"",""coordinates"":[82.9931132544112,25.37472931199427]}"
295,18.11537976555502,80,25.455264886245182,82.95231095402295,27.80491514000005,1,2020,"{""type"":""Point"",""coordinates"":[82.95231095402295,25.455264886245182]}"
296,18.126158705407022,77,25.38445550199818,82.88584373774424,25.948930280000013,1,2020,"{""type"":""Point"",""coordinates"":[82.88584373774424,25.38445550199818]}"
297,18.092496176005227,83,25.435873187102384,82.80911050991095,25.759230170000023,1,2020,"{""type"":""Point"",""coordinates"":[82.80911050991095,25.435873187102384]}"
298,18.092496176005227,78,25.402622469480768,82.81486346566452,26.37447377000001,2,2020,"{""type"":""Point"",""coordinates"":[82.81486346566452,25.402622469480768]}"
299,18.029924421412943,85,25.559777322058707,82.85975453222686,23.20938725000002,1,2020,"{""type"":""Point"",""coordinates"":[82.85975453222686,25.559777322058707]}"
300,18.0631730493252,85,25.421011883799643,82.70543581794472,26.282187229999977,2,2020,"{""type"":""Point"",""coordinates"":[82.70543581794472,25.421011883799643]}"
301,18.193378757490507,81,25.25196622607753,82.85287713223907,24.470636630000058,1,2020,"{""type"":""Point"",""coordinates"":[82.85287713223907,25.25196622607753]}"
302,18.0631730493252,82,25.42244000757564,82.70915980543533,25.538767880000023,3,2020,"{""type"":""Point"",""coordinates"":[82.70915980543533,25.42244000757564]}"
303,18.35549688305059,80,25.245509070006722,82.82972002578182,25.620800360000032,1,2020,"{""type"":""Point"",""coordinates"":[82.82972002578182,25.245509070006722]}"
304,18.08536884485619,83,25.478056024067698,82.86345060866742,24.385186130000022,3,2020,"{""type"":""Point"",""coordinates"":[82.86345060866742,25.478056024067698]}"
305,18.171636240969463,82,25.332137647245315,82.78339019571358,19.099218199999996,1,2020,"{""type"":""Point"",""coordinates"":[82.78339019571358,25.332137647245315]}"
306,18.11537976555502,79,25.450682132074327,82.99805054767724,26.776091120000046,1,2020,"{""type"":""Point"",""coordinates"":[82.99805054767724,25.450682132074327]}"
307,18.171636240969463,83,25.264780861551085,82.75630165113249,28.021959410000022,1,2020,"{""type"":""Point"",""coordinates"":[82.75630165113249,25.264780861551085]}"
308,18.35549688305059,84,25.213830685418614,82.8441395530034,26.635952299999985,3,2020,"{""type"":""Point"",""coordinates"":[82.8441395530034,25.213830685418614]}"
309,18.27870984367985,83,25.258989056321756,83.05016865012836,23.901536300000032,2,2020,"{""type"":""Point"",""coordinates"":[83.05016865012836,25.258989056321756]}"
310,18.028475328671107,86,25.45135059138199,82.7162686555693,24.82781971999998,1,2020,"{""type"":""Point"",""coordinates"":[82.7162686555693,25.45135059138199]}"
311,18.17428678560435,85,25.293831087346057,82.72586612391791,20.693724530000054,3,2020,"{""type"":""Point"",""coordinates"":[82.72586612391791,25.293831087346057]}"
312,18.171636240969463,83,25.30220974414391,82.82956696043364,27.039278660000036,1,2020,"{""type"":""Point"",""coordinates"":[82.82956696043364,25.30220974414391]}"
313,18.08536884485619,78,25.503714960458982,82.89018897464393,26.126667320000024,2,2020,"{""type"":""Point"",""coordinates"":[82.89018897464393,25.503714960458982]}"
314,18.171636240969463,83,25.32456798393945,82.7870144549115,18.17293477999999,1,2020,"{""type"":""Point"",""coordinates"":[82.7870144549115,25.32456798393945]}"
315,18.057945464759825,82,25.465521198673947,82.76252731241038,19.13681642000006,1,2020,"{""type"":""Point"",""coordinates"":[82.76252731241038,25.465521198673947]}"
316,18.126158705407022,80,25.42543184971734,82.94383769354214,26.825652410000032,2,2020,"{""type"":""Point"",""coordinates"":[82.94383769354214,25.42543184971734]}"
317,18.11537976555502,80,25.542316802311923,82.99113079333952,21.19275545000005,1,2020,"{""type"":""Point"",""coordinates"":[82.99113079333952,25.542316802311923]}"
318,18.171636240969463,85,25.33944977455942,82.75823650147271,25.74043105999999,2,2020,"{""type"":""Point"",""coordinates"":[82.75823650147271,25.33944977455942]}"
319,18.215983204175075,80,25.421442575092527,83.05518212420029,27.786116030000017,2,2020,"{""type"":""Point"",""coordinates"":[83.05518212420029,25.421442575092527]}"
320,18.092496176005227,85,25.437138820514352,82.821310947616,27.276831050000055,1,2020,"{""type"":""Point"",""coordinates"":[82.821310947616,25.437138820514352]}"
321,18.17428678560435,83,25.303542053613704,82.70113004673412,21.53284844000001,1,2020,"{""type"":""Point"",""coordinates"":[82.70113004673412,25.303542053613704]}"
322,18.126158705407022,79,25.438796134418425,82.93237901024627,28.315909130000023,1,2020,"{""type"":""Point"",""coordinates"":[82.93237901024627,25.438796134418425]}"
323,18.215983204175075,77,25.434884337507206,83.06360232479739,26.541956750000054,3,2020,"{""type"":""Point"",""coordinates"":[83.06360232479739,25.434884337507206]}"
324,18.057945464759825,91,25.472373040536034,82.8098940401645,22.792388810000034,2,2020,"{""type"":""Point"",""coordinates"":[82.8098940401645,25.472373040536034]}"
325,18.057945464759825,84,25.51503417982949,82.75868518774261,27.91770980000001,1,2020,"{""type"":""Point"",""coordinates"":[82.75868518774261,25.51503417982949]}"
326,18.17428678560435,83,25.282515860014836,82.72883803575361,19.316262470000026,1,2020,"{""type"":""Point"",""coordinates"":[82.72883803575361,25.282515860014836]}"
327,18.08536884485619,79,25.516057601783967,82.88987629627152,24.234793250000052,1,2020,"{""type"":""Point"",""coordinates"":[82.88987629627152,25.516057601783967]}"
328,18.08536884485619,77,25.51710247504056,82.85811131474993,25.020937849999996,3,2020,"{""type"":""Point"",""coordinates"":[82.85811131474993,25.51710247504056]}"
329,18.18313710202449,78,25.416237323674473,83.00981978590217,26.64449735000005,2,2020,"{""type"":""Point"",""coordinates"":[83.00981978590217,25.416237323674473]}"
330,18.092496176005227,85,25.422989286082668,82.78735486098657,25.37299390999999,1,2020,"{""type"":""Point"",""coordinates"":[82.78735486098657,25.422989286082668]}"
331,18.08536884485619,77,25.50508657764086,82.9098947047948,24.23308424000004,3,2020,"{""type"":""Point"",""coordinates"":[82.9098947047948,25.50508657764086]}"
332,18.215983204175075,75,25.388300771539335,83.10706035244478,26.121540289999984,3,2020,"{""type"":""Point"",""coordinates"":[83.10706035244478,25.388300771539335]}"
333,18.029924421412943,81,25.561814853974017,82.85770212236237,23.92717145000006,1,2020,"{""type"":""Point"",""coordinates"":[82.85770212236237,25.561814853974017]}"
334,18.352536568590438,83,25.248491988849306,82.89084499900012,23.61613163000004,1,2020,"{""type"":""Point"",""coordinates"":[82.89084499900012,25.248491988849306]}"
335,18.092496176005227,81,25.409198574797983,82.80298190880116,26.372764759999995,2,2020,"{""type"":""Point"",""coordinates"":[82.80298190880116,25.409198574797983]}"
336,18.08536884485619,84,25.49615873494335,82.87998476465711,22.136128970000016,2,2020,"{""type"":""Point"",""coordinates"":[82.87998476465711,25.49615873494335]}"
337,18.24020125413034,82,25.253017383784595,82.98767780281219,23.71867223000004,2,2020,"{""type"":""Point"",""coordinates"":[82.98767780281219,25.253017383784595]}"
338,18.11537976555502,79,25.498940609363412,82.95553530839364,24.48430871000005,3,2020,"{""type"":""Point"",""coordinates"":[82.95553530839364,25.498940609363412]}"
339,18.352536568590438,83,25.214612341195295,82.8937855918795,25.531931840000027,1,2020,"{""type"":""Point"",""coordinates"":[82.8937855918795,25.214612341195295]}"
340,18.11537976555502,78,25.46926656154512,82.95814857323148,27.01535252000002,1,2020,"{""type"":""Point"",""coordinates"":[82.95814857323148,25.46926656154512]}"
341,18.215983204175075,78,25.429120514433627,83.11035445571265,27.84422237000001,1,2020,"{""type"":""Point"",""coordinates"":[83.11035445571265,25.429120514433627]}"
342,18.18313710202449,80,25.445328464816757,83.03841891265175,26.010454640000034,1,2020,"{""type"":""Point"",""coordinates"":[83.03841891265175,25.445328464816757]}"
343,18.08536884485619,80,25.467520518962083,82.91513545172404,22.650540980000017,1,2020,"{""type"":""Point"",""coordinates"":[82.91513545172404,25.467520518962083]}"
344,18.057945464759825,81,25.518449406834904,82.83161781253081,26.17964662999998,1,2020,"{""type"":""Point"",""coordinates"":[82.83161781253081,25.518449406834904]}"
345,18.23355520378294,67,25.42628647689499,83.15859035989652,28.832030150000037,0,2020,"{""type"":""Point"",""coordinates"":[83.15859035989652,25.42628647689499]}"
346,18.092496176005227,83,25.35755421285622,82.7671988924156,26.367637730000013,2,2020,"{""type"":""Point"",""coordinates"":[82.7671988924156,25.35755421285622]}"
347,18.126158705407022,80,25.423104176976043,82.93710459202505,25.422555200000033,2,2020,"{""type"":""Point"",""coordinates"":[82.93710459202505,25.423104176976043]}"
348,18.17428678560435,82,25.313798681966734,82.72379828878704,19.025730769999996,3,2020,"{""type"":""Point"",""coordinates"":[82.72379828878704,25.313798681966734]}"
349,18.092496176005227,84,25.428703625457185,82.8119330561726,26.13350336000002,3,2020,"{""type"":""Point"",""coordinates"":[82.8119330561726,25.428703625457185]}"
350,18.215983204175075,73,25.405113648818453,83.14442481034315,27.046114700000032,1,2020,"{""type"":""Point"",""coordinates"":[83.14442481034315,25.405113648818453]}"
351,18.35549688305059,75,25.170536101630876,82.83677330594075,24.60393941000001,2,2020,"{""type"":""Point"",""coordinates"":[82.83677330594075,25.170536101630876]}"
352,18.24020125413034,74,25.258503416464567,83.00218260806386,24.63128357000005,1,2020,"{""type"":""Point"",""coordinates"":[83.00218260806386,25.258503416464567]}"
353,18.215983204175075,78,25.438329428188812,83.09798488152397,28.035631490000014,1,2020,"{""type"":""Point"",""coordinates"":[83.09798488152397,25.438329428188812]}"
354,18.24020125413034,96,25.312420803377893,83.01369688765597,25.478952530000015,2,2020,"{""type"":""Point"",""coordinates"":[83.01369688765597,25.312420803377893]}"
355,18.126158705407022,78,25.38191581466961,82.94940407014928,25.80024641,3,2020,"{""type"":""Point"",""coordinates"":[82.94940407014928,25.38191581466961]}"
356,18.35549688305059,79,25.23842016986921,82.84265572875266,22.329247100000032,2,2020,"{""type"":""Point"",""coordinates"":[82.84265572875266,25.23842016986921]}"
357,18.18313710202449,79,25.425689996117175,83.04505372900931,25.996782560000042,1,2020,"{""type"":""Point"",""coordinates"":[83.04505372900931,25.425689996117175]}"
358,18.23355520378294,61,25.429490488541482,83.15375928099668,22.56509047999998,0,2020,"{""type"":""Point"",""coordinates"":[83.15375928099668,25.429490488541482]}"
359,18.126158705407022,84,25.419645806904985,82.88572625090869,27.167454410000005,1,2020,"{""type"":""Point"",""coordinates"":[82.88572625090869,25.419645806904985]}"
360,18.24020125413034,84,25.30965309928687,82.97988404653404,25.140568550000012,2,2020,"{""type"":""Point"",""coordinates"":[82.97988404653404,25.30965309928687]}"
361,18.08536884485619,82,25.537835122927568,82.85904200938626,23.588787470000057,1,2020,"{""type"":""Point"",""coordinates"":[82.85904200938626,25.537835122927568]}"
362,18.092496176005227,80,25.376542647726822,82.78277874608895,25.93525820000002,1,2020,"{""type"":""Point"",""coordinates"":[82.78277874608895,25.376542647726822]}"
363,18.08536884485619,80,25.462487073743027,82.94141116981854,27.67161236000004,1,2020,"{""type"":""Point"",""coordinates"":[82.94141116981854,25.462487073743027]}"
364,18.215983204175075,79,25.36496039935153,83.06101605532693,24.622738519999984,3,2020,"{""type"":""Point"",""coordinates"":[83.06101605532693,25.36496039935153]}"
365,18.092496176005227,82,25.432633332536643,82.7666373359849,26.69918567000002,2,2020,"{""type"":""Point"",""coordinates"":[82.7666373359849,25.432633332536643]}"
366,18.057945464759825,84,25.53261076028328,82.75164471422258,27.16061837000001,2,2020,"{""type"":""Point"",""coordinates"":[82.75164471422258,25.53261076028328]}"
367,18.215983204175075,81,25.413672449421522,83.07727240215011,25.711377889999994,2,2020,"{""type"":""Point"",""coordinates"":[83.07727240215011,25.413672449421522]}"
368,18.193378757490507,81,25.26607783422225,82.94250789228343,23.48624687000006,2,2020,"{""type"":""Point"",""coordinates"":[82.94250789228343,25.26607783422225]}"
369,18.092496176005227,84,25.423755579927732,82.8490513989461,26.752164980000032,1,2020,"{""type"":""Point"",""coordinates"":[82.8490513989461,25.423755579927732]}"
370,18.057945464759825,80,25.516535258722147,82.82652353338543,25.350776780000047,1,2020,"{""type"":""Point"",""coordinates"":[82.82652353338543,25.516535258722147]}"
371,18.092496176005227,82,25.35157507675801,82.77698866520976,21.58070071999998,1,2020,"{""type"":""Point"",""coordinates"":[82.77698866520976,25.35157507675801]}"
372,18.18313710202449,83,25.43192043372866,82.99387069260962,26.347129610000025,1,2020,"{""type"":""Point"",""coordinates"":[82.99387069260962,25.43192043372866]}"
373,18.126158705407022,82,25.449258850105196,82.8945096668271,27.05465975000004,1,2020,"{""type"":""Point"",""coordinates"":[82.8945096668271,25.449258850105196]}"
374,18.35549688305059,83,25.198337647642536,82.7943233262182,22.792388810000034,3,2020,"{""type"":""Point"",""coordinates"":[82.7943233262182,25.198337647642536]}"
375,18.24020125413034,85,25.297512103773915,82.99634497692539,21.813126080000018,0,2020,"{""type"":""Point"",""coordinates"":[82.99634497692539,25.297512103773915]}"
376,18.11537976555502,76,25.457453782167317,83.04500391947525,26.666714479999996,3,2020,"{""type"":""Point"",""coordinates"":[83.04500391947525,25.457453782167317]}"
377,18.18313710202449,80,25.408339451477826,83.00051469155365,28.80639500000001,0,2020,"{""type"":""Point"",""coordinates"":[83.00051469155365,25.408339451477826]}"
378,18.18313710202449,83,25.44123370949793,82.99698339259045,26.054888900000037,2,2020,"{""type"":""Point"",""coordinates"":[82.99698339259045,25.44123370949793]}"
379,18.126158705407022,86,25.404493204677504,82.91864833191111,23.918626399999994,3,2020,"{""type"":""Point"",""coordinates"":[82.91864833191111,25.404493204677504]}"
380,18.17428678560435,85,25.32917896082289,82.74147532063938,19.687117639999997,3,2020,"{""type"":""Point"",""coordinates"":[82.74147532063938,25.32917896082289]}"
381,18.11537976555502,85,25.4608491050982,82.96416351982383,25.899368990000028,2,2020,"{""type"":""Point"",""coordinates"":[82.96416351982383,25.4608491050982]}"
382,18.171636240969463,86,25.276997764907442,82.80459654003926,25.93013116999998,1,2020,"{""type"":""Point"",""coordinates"":[82.80459654003926,25.276997764907442]}"
383,18.27870984367985,57,25.322327355329552,83.12731167689881,22.351464230000033,0,2020,"{""type"":""Point"",""coordinates"":[83.12731167689881,25.322327355329552]}"
384,18.193378757490507,79,25.286896655323414,82.9181574950841,25.967729390000045,3,2020,"{""type"":""Point"",""coordinates"":[82.9181574950841,25.286896655323414]}"
385,18.08536884485619,84,25.465588407164873,82.89622406498,18.818940559999987,1,2020,"{""type"":""Point"",""coordinates"":[82.89622406498,25.465588407164873]}"
386,18.193378757490507,86,25.345996106964634,82.9242860444148,24.30657167000004,2,2020,"{""type"":""Point"",""coordinates"":[82.9242860444148,25.345996106964634]}"
387,18.13857487504208,75,25.460188554611886,83.11553259241519,26.425744070000007,1,2020,"{""type"":""Point"",""coordinates"":[83.11553259241519,25.460188554611886]}"
388,18.057945464759825,83,25.450118505043186,82.81982154293726,26.254843069999993,1,2020,"{""type"":""Point"",""coordinates"":[82.81982154293726,25.450118505043186]}"
389,18.126158705407022,79,25.360124807415662,82.92087404005107,26.882049740000014,3,2020,"{""type"":""Point"",""coordinates"":[82.92087404005107,25.360124807415662]}"
390,18.0631730493252,78,25.405102839168784,82.73160995113481,26.027544740000053,1,2020,"{""type"":""Point"",""coordinates"":[82.73160995113481,25.405102839168784]}"
391,18.27870984367985,75,25.349212813673557,83.14155484252254,25.35932183,3,2020,"{""type"":""Point"",""coordinates"":[83.14155484252254,25.349212813673557]}"
392,18.215983204175075,80,25.38124591580884,83.07865739291377,27.945053959999996,1,2020,"{""type"":""Point"",""coordinates"":[83.07865739291377,25.38124591580884]}"
393,18.126158705407022,81,25.358216094495813,82.92544620174507,26.938447070000052,1,2020,"{""type"":""Point"",""coordinates"":[82.92544620174507,25.358216094495813]}"
394,18.171636240969463,80,25.345307825663102,82.77817794890294,19.596540109999978,2,2020,"{""type"":""Point"",""coordinates"":[82.77817794890294,25.345307825663102]}"
395,18.057945464759825,80,25.536026622841042,82.84866922413813,24.43132939999998,1,2020,"{""type"":""Point"",""coordinates"":[82.84866922413813,25.536026622841042]}"
396,18.11537976555502,81,25.510457954416285,82.99070421949489,25.948930280000013,2,2020,"{""type"":""Point"",""coordinates"":[82.99070421949489,25.510457954416285]}"
397,18.11537976555502,80,25.50032276783882,82.95583240696048,23.99040481999998,2,2020,"{""type"":""Point"",""coordinates"":[82.95583240696048,25.50032276783882]}"
398,18.356360563326177,65,25.209023406573195,82.99100929265823,30.354758059999995,0,2020,"{""type"":""Point"",""coordinates"":[82.99100929265823,25.209023406573195]}"
399,18.11537976555502,78,25.538424549587802,83.01046487816586,25.51484174000001,1,2020,"{""type"":""Point"",""coordinates"":[83.01046487816586,25.538424549587802]}"
400,18.352536568590438,82,25.211820918104856,82.88665475366068,24.653500699999995,1,2020,"{""type"":""Point"",""coordinates"":[82.88665475366068,25.211820918104856]}"
401,18.126158705407022,81,25.423027581496015,82.85974185422769,28.799558960000013,2,2020,"{""type"":""Point"",""coordinates"":[82.85974185422769,25.423027581496015]}"
402,18.356360563326177,64,25.20650145574375,82.99015125708738,21.372201500000017,0,2020,"{""type"":""Point"",""coordinates"":[82.99015125708738,25.20650145574375]}"
403,18.17428678560435,87,25.273829138345764,82.71459343760995,23.97673273999999,2,2020,"{""type"":""Point"",""coordinates"":[82.71459343760995,25.273829138345764]}"
404,18.193378757490507,87,25.324305762270708,82.87304166538229,24.791930510000043,2,2020,"{""type"":""Point"",""coordinates"":[82.87304166538229,25.324305762270708]}"
405,18.35549688305059,85,25.208750584378546,82.84344712233825,25.039736960000027,1,2020,"{""type"":""Point"",""coordinates"":[82.84344712233825,25.208750584378546]}"
406,18.126158705407022,79,25.422678919822452,82.926904898186,19.86143665999998,1,2020,"{""type"":""Point"",""coordinates"":[82.926904898186,25.422678919822452]}"
407,18.0631730493252,75,25.386294272818187,82.73867136808485,22.226706499999977,3,2020,"{""type"":""Point"",""coordinates"":[82.73867136808485,25.386294272818187]}"
408,18.057945464759825,83,25.51954967999834,82.79448934464371,26.948701130000018,2,2020,"{""type"":""Point"",""coordinates"":[82.79448934464371,25.51954967999834]}"
409,18.092496176005227,81,25.44722705359506,82.80535506079903,28.334708240000055,3,2020,"{""type"":""Point"",""coordinates"":[82.80535506079903,25.44722705359506]}"
410,18.352536568590438,63,25.203662212358577,82.91732778380701,21.454233980000026,0,2020,"{""type"":""Point"",""coordinates"":[82.91732778380701,25.203662212358577]}"
411,18.092496176005227,84,25.391237251753743,82.75122445653139,26.629116260000046,1,2020,"{""type"":""Point"",""coordinates"":[82.75122445653139,25.391237251753743]}"
412,18.193378757490507,82,25.264401057891906,82.93533215923362,24.84661883000001,3,2020,"{""type"":""Point"",""coordinates"":[82.93533215923362,25.264401057891906]}"
413,18.11537976555502,78,25.505579182030136,83.00336719997973,26.47872338000002,3,2020,"{""type"":""Point"",""coordinates"":[83.00336719997973,25.505579182030136]}"
414,18.057945464759825,82,25.52712768767078,82.77882591009917,27.97239811999998,3,2020,"{""type"":""Point"",""coordinates"":[82.77882591009917,25.52712768767078]}"
415,18.18313710202449,79,25.401672774460028,82.97384249539306,25.384956980000027,2,2020,"{""type"":""Point"",""coordinates"":[82.97384249539306,25.401672774460028]}"
416,18.171636240969463,83,25.289219684803466,82.81629555121458,27.94676297000001,2,2020,"{""type"":""Point"",""coordinates"":[82.81629555121458,25.289219684803466]}"
417,18.11537976555502,79,25.51534523688048,83.00530725657885,27.71433761000003,1,2020,"{""type"":""Point"",""coordinates"":[83.00530725657885,25.51534523688048]}"
418,18.11537976555502,81,25.54548174879196,83.00881310435099,22.63515989000001,1,2020,"{""type"":""Point"",""coordinates"":[83.00881310435099,25.54548174879196]}"
419,18.028475328671107,84,25.493168843989906,82.74764519060732,18.940280270000017,1,2020,"{""type"":""Point"",""coordinates"":[82.74764519060732,25.493168843989906]}"
420,18.356360563326177,78,25.217359298220565,82.99600917407045,26.553919820000033,2,2020,"{""type"":""Point"",""coordinates"":[82.99600917407045,25.217359298220565]}"
421,18.13857487504208,79,25.50266533801852,83.1336905863513,26.904266870000015,3,2020,"{""type"":""Point"",""coordinates"":[83.1336905863513,25.50266533801852]}"
422,18.24020125413034,77,25.346834959821777,83.01795390977203,24.940614380000056,2,2020,"{""type"":""Point"",""coordinates"":[83.01795390977203,25.346834959821777]}"
423,18.092496176005227,85,25.44491679022645,82.84729920520347,26.16426554000003,1,2020,"{""type"":""Point"",""coordinates"":[82.84729920520347,25.44491679022645]}"
424,18.057945464759825,83,25.496053466951395,82.77060647962675,22.44887779999999,1,2020,"{""type"":""Point"",""coordinates"":[82.77060647962675,25.496053466951395]}"
425,18.13857487504208,75,25.524726405148197,83.05905181312859,26.999971430000016,1,2020,"{""type"":""Point"",""coordinates"":[83.05905181312859,25.524726405148197]}"
426,18.13857487504208,76,25.543395189638954,83.05742147566554,25.48920658999998,3,2020,"{""type"":""Point"",""coordinates"":[83.05742147566554,25.543395189638954]}"
427,18.35549688305059,80,25.237283458810918,82.83552152004836,22.87271228000003,1,2020,"{""type"":""Point"",""coordinates"":[82.83552152004836,25.237283458810918]}"
428,18.17428678560435,85,25.2863347553041,82.7381069205243,18.668547680000017,2,2020,"{""type"":""Point"",""coordinates"":[82.7381069205243,25.2863347553041]}"
429,18.193378757490507,80,25.326042527270953,82.85064838981107,26.909393900000055,1,2020,"{""type"":""Point"",""coordinates"":[82.85064838981107,25.326042527270953]}"
430,18.13857487504208,71,25.497165301652352,83.06293985276528,26.034380779999992,2,2020,"{""type"":""Point"",""coordinates"":[83.06293985276528,25.497165301652352]}"
431,18.11537976555502,78,25.5485253969592,83.02983289779783,26.075397020000025,3,2020,"{""type"":""Point"",""coordinates"":[83.02983289779783,25.5485253969592]}"
432,18.24020125413034,72,25.333271554489887,83.04317114564311,23.370034190000013,1,2020,"{""type"":""Point"",""coordinates"":[83.04317114564311,25.333271554489887]}"
433,18.057945464759825,83,25.546476192625523,82.84337003960025,25.795119380000017,1,2020,"{""type"":""Point"",""coordinates"":[82.84337003960025,25.546476192625523]}"
434,18.171636240969463,79,25.286811247740552,82.82006984262983,27.297339169999987,2,2020,"{""type"":""Point"",""coordinates"":[82.82006984262983,25.286811247740552]}"
435,18.171636240969463,83,25.319310199530655,82.79492880141355,19.01034967999999,1,2020,"{""type"":""Point"",""coordinates"":[82.79492880141355,25.319310199530655]}"
436,18.193378757490507,74,25.33868143506507,82.93694440360191,22.930818620000025,1,2020,"{""type"":""Point"",""coordinates"":[82.93694440360191,25.33868143506507]}"
437,18.193378757490507,78,25.296329975367158,82.91475817443512,26.53512071,1,2020,"{""type"":""Point"",""coordinates"":[82.91475817443512,25.296329975367158]}"
438,18.23355520378294,76,25.411537690470173,83.1641830461958,27.11447510000005,2,2020,"{""type"":""Point"",""coordinates"":[83.1641830461958,25.411537690470173]}"
439,18.11537976555502,82,25.47240523470511,82.9907808448353,25.41230114000001,2,2020,"{""type"":""Point"",""coordinates"":[82.9907808448353,25.47240523470511]}"
440,18.13857487504208,81,25.546919153538127,83.0609326371506,26.140339400000016,3,2020,"{""type"":""Point"",""coordinates"":[83.0609326371506,25.546919153538127]}"
441,18.092496176005227,83,25.360515598950748,82.82134119134551,24.89788913000001,3,2020,"{""type"":""Point"",""coordinates"":[82.82134119134551,25.360515598950748]}"
442,18.27870984367985,63,25.33749942206963,83.08619596077699,30.096697550000044,0,2020,"{""type"":""Point"",""coordinates"":[83.08619596077699,25.33749942206963]}"
443,18.193378757490507,78,25.290960529474376,82.91516073163353,25.849807700000042,2,2020,"{""type"":""Point"",""coordinates"":[82.91516073163353,25.290960529474376]}"
444,18.193378757490507,82,25.33399313556537,82.88101940791148,27.030733610000027,2,2020,"{""type"":""Point"",""coordinates"":[82.88101940791148,25.33399313556537]}"
445,18.352536568590438,87,25.221294026603605,82.86092069081477,24.76458635000006,2,2020,"{""type"":""Point"",""coordinates"":[82.86092069081477,25.221294026603605]}"
446,18.092496176005227,84,25.44660792671732,82.7715647428507,26.024126720000027,1,2020,"{""type"":""Point"",""coordinates"":[82.7715647428507,25.44660792671732]}"
447,18.17428678560435,83,25.331396903079863,82.74145433638907,19.42051207999998,2,2020,"{""type"":""Point"",""coordinates"":[82.74145433638907,25.331396903079863]}"
448,18.193378757490507,79,25.345992628167778,82.87700324388302,25.48066154000003,1,2020,"{""type"":""Point"",""coordinates"":[82.87700324388302,25.345992628167778]}"
449,18.215983204175075,76,25.41305304022742,83.11876672395223,25.89082394000002,2,2020,"{""type"":""Point"",""coordinates"":[83.11876672395223,25.41305304022742]}"
450,18.171636240969463,84,25.34284223263883,82.83378296177382,26.811980329999983,2,2020,"{""type"":""Point"",""coordinates"":[82.83378296177382,25.34284223263883]}"
451,18.092496176005227,85,25.40637548426806,82.83275000049768,24.955995470000005,2,2020,"{""type"":""Point"",""coordinates"":[82.83275000049768,25.40637548426806]}"
452,18.24020125413034,85,25.329835998574666,82.97377883263043,23.97844175,2,2020,"{""type"":""Point"",""coordinates"":[82.97377883263043,25.329835998574666]}"
453,18.24020125413034,84,25.306430618549072,82.95249909353771,25.737013040000022,3,2020,"{""type"":""Point"",""coordinates"":[82.95249909353771,25.306430618549072]}"
454,18.193378757490507,79,25.256982845249517,82.86224736011779,25.88569690999998,3,2020,"{""type"":""Point"",""coordinates"":[82.86224736011779,25.256982845249517]}"
455,18.215983204175075,80,25.400576301765366,83.09043113076923,26.728238840000017,1,2020,"{""type"":""Point"",""coordinates"":[83.09043113076923,25.400576301765366]}"
456,18.35549688305059,79,25.193583266932684,82.8006100340644,23.552898260000006,2,2020,"{""type"":""Point"",""coordinates"":[82.8006100340644,25.193583266932684]}"
